"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72219013874","2020-05-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"51","68","56","30.22","29.13","58","7.2","3","-1.3","0","80","56","080","21","0.00","0","0.0","080","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8024 HR MIN TEMP (F): 56AVERAGE STATION PRESSURE:29.125 MINIMUM SEA LEVEL PRESSURE:30.17 TIME OF OCCURRENCE:1634 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG): 80 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F): 68DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3 LATEST DAY MAX TEMP (0700-1900 LST):80  LATEST NIGHT MIN TEMP(1900-0800 LST):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0538","1931",,"2007-03-27"
"72219013874","2020-05-14T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","55","64","0.00",,"+0.01","8","73","30.21","FEW:02 200","29.13","10.00","59","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/14/20 00:52:02 METAR KATL 140552Z 11007KT 10SM FEW200 18/13 A3023 RMK AO2 SLP231 T01780128 10250 20178 58005 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","64",,,"+0.01","8","73","30.21",,"29.12","9.94","59","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32966 21107 10178 20128 39861 40231 58005 90552 333 10250 20133 555 91406=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","55","62","0.00",,,,"78","30.20","SCT:04 150 SCT:04 250","29.12","10.00","58","100",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/14/20 01:52:02 METAR KATL 140652Z 10006KT 10SM SCT150 SCT250 17/13 A3022 RMK AO2 SLP228 T01670128 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","56","62","0.00",,,,"80","30.20","SCT:04 200 SCT:04 250","29.12","10.00","59","110",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/14/20 02:52:02 METAR KATL 140752Z 11006KT 10SM SCT200 SCT250 17/13 A3022 RMK AO2 SLP226 T01670133 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","57","62","0.00",,"+0.01","5","84","30.20","SCT:04 180 BKN:07 250","29.12","10.00","59","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/14/20 03:52:02 METAR KATL 140852Z 12006KT 10SM SCT180 BKN250 17/14 A3022 RMK AO2 SLP227 T01670139 55004 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","57","62","0.00",,,,"84","30.21","SCT:04 170 SCT:04 200 BKN:07 250","29.13","10.00","59","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/14/20 04:52:02 METAR KATL 140952Z 12005KT 10SM SCT170 SCT200 BKN250 17/14 A3023 RMK AO2 SLP231 T01670139 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T05:49:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","57","61",,,,,"88",,"BKN:07 13 BKN:07 180 BKN:07 210","29.15","10.00","59","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09605/14/20 05:49:02 SPECI KATL 141049Z 10005KT 10SM BKN013 BKN180 BKN210 16/14 A3026 RMK AO2 (CPS)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","57","62","0.00",,,,"84","30.24","BKN:07 13 BKN:07 180 BKN:07 210","29.15","10.00","59","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/14/20 05:52:02 METAR KATL 141052Z 10004KT 10SM BKN013 BKN180 BKN210 17/14 A3026 RMK AO2 SLP241 T01670139 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T06:33:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","57","62",,,,,"84",,"OVC:08 8","29.18","10.00","59","070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/14/20 06:33:02 SPECI KATL 141133Z 07005KT 10SM OVC008 17/14 A3028 RMK AO2 T01670139 (CPS)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","57","62","0.00",,"-0.07","3","84","30.27","BKN:07 8 OVC:08 12","29.18","10.00","59","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12405/14/20 06:52:02 METAR KATL 141152Z 10005KT 10SM BKN008 OVC012 17/14 A3029 RMK AO2 SLP252 T01670139 10178 20161 53024 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57","62",,,"-0.07","3","84","30.27","8","29.18","9.94","59","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32366 81005 10167 20139 39880 40252 53024 91152 333 10267 20161 555 91412=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","59","64","0.00",,,,"84","30.29","BKN:07 9 OVC:08 15","29.21","10.00","61","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/14/20 07:52:02 METAR KATL 141252Z 13005KT 10SM BKN009 OVC015 18/15 A3031 RMK AO2 SLP257 T01780150 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T08:22:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","59","65",,,,,"81",,"OVC:08 11","29.21","10.00","61","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/14/20 08:22:02 SPECI KATL 141322Z 16005KT 10SM OVC011 18/15 A3031 RMK AO2 T01830150 (KAF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","59","66","0.00",,,,"78","30.29","OVC:08 13","29.21","10.00","62","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/14/20 08:52:02 METAR KATL 141352Z VRB04KT 10SM OVC013 19/15 A3031 RMK AO2 SLP259 CIG 011V015 BINOVC T01890150 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T09:19:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","59","68",,,,,"73",,"OVC:08 15","29.21","10.00","63","160",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/14/20 09:19:02 SPECI KATL 141419Z 16008KT 10SM OVC015 20/15 A3031 RMK AO2 CIG 013V017 BINOVC T02000150 (KAF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","59","69","0.00",,"-0.01","0","70","30.28","BKN:07 17 BKN:07 180 BKN:07 250","29.19","10.00","63","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/14/20 09:52:02 METAR KATL 141452Z 16008KT 10SM BKN017 BKN180 BKN250 21/15 A3030 RMK AO2 SLP255 CIG 015V019 T02060150 50002 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T10:45:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","59","72",,,,,"64",,"SCT:04 26 BKN:07 180 BKN:07 250","29.19","10.00","64","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/14/20 10:45:02 SPECI KATL 141545Z 13005KT 10SM SCT026 BKN180 BKN250 22/15 A3030 RMK AO2 T02220150 (KAF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","59","72","0.00",,,,"64","30.28","SCT:04 26 BKN:07 180 BKN:07 250","29.18","10.00","64","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/14/20 10:52:02 METAR KATL 141552Z 15004KT 10SM SCT026 BKN180 BKN250 22/15 A3029 RMK AO2 SLP253 T02220150 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","59","76","0.00",,,,"56","30.26","SCT:04 34 SCT:04 180 BKN:07 250","29.18","10.00","65","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/14/20 11:52:02 METAR KATL 141652Z 15007KT 10SM SCT034 SCT180 BKN250 24/15 A3028 RMK AO2 SLP246 T02440150 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","59","78","0.00",,"+0.05","8","52","30.23","SCT:04 38 SCT:04 180 BKN:07 250","29.15","10.00","66","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/14/20 12:52:02 METAR KATL 141752Z 15009KT 10SM SCT038 SCT180 BKN250 26/15 A3025 RMK AO2 SLP236 T02560150 10256 20167 58017 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59","78",,,"+0.05","8","52","30.23","41","29.14","9.94","66","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32666 61509 10256 20150 39867 40236 58017 91752 333 10256 20167 555 91418=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","57","80","0.00",,,,"45","30.20","SCT:04 44 SCT:04 180 SCT:04 250","29.13","10.00","66","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/14/20 13:52:02 METAR KATL 141852Z 15008KT 10SM SCT044 SCT180 SCT250 27/14 A3023 RMK AO2 SLP228 T02670139 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","56","82","0.00",,,,"41","30.17","FEW:02 50 SCT:04 180 SCT:04 250","29.10","10.00","66","160",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/14/20 14:52:02 METAR KATL 141952Z 16008KT 10SM FEW050 SCT180 SCT250 28/13 A3020 RMK AO2 SLP218 T02780133 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","55","82","0.00",,"+0.07","8","40","30.15","FEW:02 60 SCT:04 180 SCT:04 250","29.08","10.00","65","140","18","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12205/14/20 15:52:02 METAR KATL 142052Z 14010G16KT 10SM FEW060 SCT180 SCT250 28/13 A3018 RMK AO2 SLP210 T02780128 58024 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","53","81","0.00",,,,"38","30.13","SCT:04 60 SCT:04 250","29.06","10.00","64","140",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/14/20 16:52:02 METAR KATL 142152Z 14007KT 10SM SCT060 SCT250 27/12 A3016 RMK AO2 SLP204 T02720117 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","51","79","0.00",,,,"38","30.13","FEW:02 60 SCT:04 250","29.05","10.00","63","160",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/14/20 17:52:02 METAR KATL 142252Z 16010KT 10SM FEW060 SCT250 26/11 A3015 RMK AO2 SLP202 T02610106 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","53","78","0.00",,"+0.03","6","42","30.12","FEW:02 60 BKN:07 250","29.05","10.00","63","150",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/14/20 18:52:02 METAR KATL 142352Z 15008KT 10SM FEW060 BKN250 26/12 A3015 RMK AO2 SLP201 T02560117 10283 20256 56009 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53","78",,,"+0.03","6","42","30.12","57","29.04","9.94","63","150",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32766 61508 10256 20117 39834 40201 56009 92352 333 10283 20161 555 91500=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","54","75","0.00",,,,"48","30.15","FEW:02 60 BKN:07 250","29.07","10.00","63","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/14/20 19:52:01 METAR KATL 150052Z 15005KT 10SM FEW060 BKN250 24/12 A3017 RMK AO2 SLP210 T02390122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","54","73","0.00",,,,"51","30.15","FEW:02 150 BKN:07 250","29.07","10.00","62","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/14/20 20:52:01 METAR KATL 150152Z 14004KT 10SM FEW150 BKN250 23/12 A3017 RMK AO2 SLP211 T02280122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","55","72","0.00",,"-0.04","1","55","30.16","FEW:02 55 BKN:07 250","29.09","10.00","62","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/14/20 21:52:01 METAR KATL 150252Z 12004KT 10SM FEW055 BKN250 22/13 A3019 RMK AO2 SLP215 T02220128 51013","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","55","71","0.00",,,,"57","30.16","BKN:07 50 BKN:07 250","29.08","10.00","62","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/14/20 22:52:02 METAR KATL 150352Z 13005KT 10SM BKN050 BKN250 22/13 A3018 RMK AO2 SLP213 T02170128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","56","69","0.00",,,,"63","30.15","FEW:02 50 BKN:07 250","29.08","10.00","61","140",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11005/14/20 23:52:02 METAR KATL 150452Z 14007KT 10SM FEW050 BKN250 21/13 A3018 RMK AO2 SLP211 T02060133 402830161","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"56","72","62","30.20","29.13","62","7.3","7","2.4","0","83","61","140","20","0.00","0","0.0","120","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8324 HR MIN TEMP (F): 61AVERAGE STATION PRESSURE:29.125 MINIMUM SEA LEVEL PRESSURE:30.12 TIME OF OCCURRENCE:1853 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.3 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7 LATEST DAY MAX TEMP (0700-1900 LST):83  LATEST NIGHT MIN TEMP(1900-0800 LST):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0537","1931",,"2007-03-27"
"72219013874","2020-05-15T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","56","67","0.00",,"+0.00","5","68","30.16","FEW:02 50 BKN:07 250","29.08","10.00","61","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/15/20 00:52:02 METAR KATL 150552Z 15007KT 10SM FEW050 BKN250 19/13 A3018 RMK AO2 SLP212 T01940133 10256 20194 55001 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56","67",,,"+0.00","5","68","30.16","57","29.07","9.94","61","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32766 61507 10194 20133 39844 40212 55001 90552 333 10256 20161 555 91506=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","56","66","0.00",,,,"70","30.14","FEW:02 200 BKN:07 250","29.06","10.00","60","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/15/20 01:52:02 METAR KATL 150652Z 15007KT 10SM FEW200 BKN250 19/13 A3016 RMK AO2 SLP205 T01890133 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","64","0.00",,,,"75","30.11","FEW:02 200 BKN:07 250","29.04","10.00","59","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/15/20 02:52:02 METAR KATL 150752Z 14005KT 10SM FEW200 BKN250 18/13 A3014 RMK AO2 SLP198 T01780133 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","63","0.00",,"+0.05","6","78","30.10","FEW:02 200 BKN:07 250","29.03","10.00","59","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/15/20 03:52:02 METAR KATL 150852Z 15007KT 10SM FEW200 BKN250 17/13 A3013 RMK AO2 SLP194 T01720133 56018 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","62","0.00",,,,"80","30.11","SCT:04 200 BKN:07 250","29.04","10.00","59","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/15/20 04:52:02 METAR KATL 150952Z 13004KT 10SM SCT200 BKN250 17/13 A3014 RMK AO2 SLP197 T01670133 $ (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-15T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","56","61","0.00",,,,"84","30.14","FEW:02 15 FEW:02 150 BKN:07 200","29.06","10.00","58","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/15/20 05:52:02 METAR KATL 151052Z 14003KT 10SM FEW015 FEW150 BKN200 16/13 A3016 RMK AO2 SLP205 VIRGA S & W-N T01610133 (CPS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
